IDSBR,Nama Usaha,Alamat,Kode Wilayah,Status Perusahaan,len,kode_kecamatan,nama_kecamatan
3324796,MULTICIPTA ADHIRANCANA,JL RUMAH SAKIT FAISAL VI,7371031007,Aktif,10,7371031,Rappocini
3324922,DHANI SURYA PRATAMA,"JL.SUNGAI SADDANG BARU NO.75 MAKASSAR, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
3325483,ADI PUTRA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3325707,DEWA SAKTI JAYA,"JL TAMALATE 8 NO 12 RT 001 RW 004, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
3326681,CELEBES INDONESIA REALTY,JL APETTARANI,7371031001,Aktif,10,7371031,Rappocini
3326739,PRIMA UNGGUL GLOBAL,JL SULTAN ALAUDDIN RUKO ALAUDDIN PLAZA,7371031001,Aktif,10,7371031,Rappocini
3326815,MAKASSAR TRANSIT HOTEL,JL MONUMEN EMMY SAELAN,7371031001,Aktif,10,7371031,Rappocini
3327137,TANI MUDA SULAWESI,JL TODDOPULI I,7371031004,Aktif,10,7371031,Rappocini
3327682,WALI MINING SULAWESI,JL CILALLANG JAYA,7371031008,Aktif,10,7371031,Rappocini
3328842,TEMBOAN PUTRA MANDIRI,JL. PELITA RAYA TENGAH,7371031010,Aktif,10,7371031,Rappocini
3328960,DUTA ABADI JAYA MOTOR,JL RAPPOCINI RAYA,7371031009,Aktif,10,7371031,Rappocini
3329242,YAYASAN ALMARISAH MADANI,JL WIJAYA KUSUMA RAYA NO 8 RT 011 RW 001 BANTA-BANTAENG,7371031007,Aktif,10,7371031,Rappocini
3329539,GLOBAL MAS SOLUTION,JL TIDUNG IX STP I,7371031004,Aktif,10,7371031,Rappocini
3329648,PIRAMIDA GROUP,"JL HERTASNING BARU PERUMAHAN ANGING MAMIRI BLOK A1 NO 14 RT 010 RW 001, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3329956,SURYA INDAH,"JL.HERTASNING BARAT IV NO.50 RT.003 RW.001, BONTO MAKKIO",7371031005,Aktif,10,7371031,Rappocini
3329967,MUSTIKA REZKI,"JL HERTASNING BLOK E10/10 RT.001 RW.007, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3330058,MUTECOM,JL PELITA RAYA TENGAH,7371031010,Aktif,10,7371031,Rappocini
3330211,REKAYASA BINTANG TEKNIK,JL ABD KADIR,7371031010,Aktif,10,7371031,Rappocini
3330546,PELITA RAYA ESTATE,JALAN PELITA RAYA NOMOR 42,7371031010,Aktif,10,7371031,Rappocini
3330934,IKRAH JASA,"KOMP.BUMI PERMATA HIJAU JL. BUMI 2 BLOK B1 NO.12A,RT.001/RW.020, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3331238,"KUMALA CEMERLANG ABADI MAKASSAR, PT",JL AP PETARANI NO 98 B,7371031008,Aktif,10,7371031,Rappocini
3331439,PUSAT KOPERASI KELAUTAN DAN MARITIM SUL-SEL,KOMP PERMATA HIJAU LESTARI BLOK,7371031004,Aktif,10,7371031,Rappocini
3331516,ZINTARA ATMA DUTA,JALAN MONUMEN EMMY SAELAN BTN AGRARIA,7371031002,Aktif,10,7371031,Rappocini
3332153,AGUNG JAYA MANDIRI,"JL.TIDUNG 3 STP.6 BLOK.17/112, BONTO MAKKIO",7371031005,Aktif,10,7371031,Rappocini
3333530,TUNAS BANGSA KREATIF,JL. TAMALATE IV SETAPAK 16 NO. 73,7371031004,Aktif,10,7371031,Rappocini
3333556,TIDAR JAYA,"JL.AP.PETTARANI III LRG.6/4, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
3333691,YAYASAN RUMAH KITA SEKARANG,JALAN NIKEL 1,7371031010,Aktif,10,7371031,Rappocini
3334344,PANRITA ANUGERAH LESTARI,JALAN AROEPALA HERTASNING BARU NOMOR 7,7371031004,Aktif,10,7371031,Rappocini
3334600,ALFA FARMINDO,"JL MONUMEN EMY SAELAN NO 21/45 RT.003 RW.003, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3335697,FAI SEJAHTERA BERSAMA,JL BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
3335756,EMPAT DELAPAN MEDIATAMA,"KOMP.BTN AGRARIA BLOK V NO.7, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3336294,ALIYAH PRATAMA,"BTN MINASA UPA BLK M5 NO.8, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3337117,ANDHIKA PRIMA RESO,"HARTACO INDAH BLOK IV I NO.1 RT.003 RW.004, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3337528,MEGATAMA SEJAHTERA,BTN MINASA UPA BLOK,7371031002,Aktif,10,7371031,Rappocini
3337598,E-TIRTA MEDICAL CENTRE,JL AP PETTARANI RUKO PETTARANI CENTRE,7371031008,Aktif,10,7371031,Rappocini
3338157,MONITY JAYA BERSAMA,BORONG INDAH KOMP. PONDOK ASRI A.9,7371031004,Aktif,10,7371031,Rappocini
3338182,ANDI SEJAHTERA TOURS AND TRAVEL,JL.SKARDA,7371031001,Aktif,10,7371031,Rappocini
3340498,MITRA AMAN MANDIRI,JL. PELITA RAYA,7371031008,Aktif,10,7371031,Rappocini
3340563,BAI (BOBBI AGUNG INDONESIA),JL KOMPLEKS BTN MINASA UPA,7371031002,Aktif,10,7371031,Rappocini
3342329,GEDA NUSA TRAVEL,JL HERTASNING BARU AROEPALA,7371031001,Aktif,10,7371031,Rappocini
3342352,OPTIMASI ENERGI INDONESIA,JL PERUMAHAN BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3342954,CAUSA PRIMA,KOMP. KODAM GUNUNG SARI NO 47,7371031009,Aktif,10,7371031,Rappocini
3342988,NACITA KARYA,KOMP DJIPANG PERMAI DP 3/2,7371031002,Aktif,10,7371031,Rappocini
3343256,LURAMAY SAMBO,JL AP PETTARANI,7371031005,Aktif,10,7371031,Rappocini
3344588,AFWAN NUR KARYA,JALAN  BONTOLANRA LORONG 4 NOMOR 4,7371031007,Aktif,10,7371031,Rappocini
3345275,ASIA EASY CONNECTIVITY SYSTEM,JL SYECH YUSUF,7371031001,Aktif,10,7371031,Rappocini
3345529,ALFA PRIMA WISATAMA,JL LANDAK BARU,7371031007,Aktif,10,7371031,Rappocini
3345546,FADLI JAYA,"JL BANTA-BANTAENG LR 4 NO 16 RT.006 RW.005, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
3346578,NAHDIYAT,JL RAPPOCINI RAYA LR.9,7371031008,Aktif,10,7371031,Rappocini
3346860,MULTI SARANA INSPEKTAMA,PERUMAHAN BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3347538,XLA CIPTA PERKASA,"JL RSI FAISAL XVI NO 74, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
3347857,SITCOMINDO,JL AP PETTARANI,7371031010,Aktif,10,7371031,Rappocini
3348502,HANIF ARABIAN SYABANI,JALAN MONUMEN EMMY SAELAN NOMOR 119,7371031006,Aktif,10,7371031,Rappocini
3349228,CAHAYA MENTARI CELEBES,JL RSI FAISAL RUKO AMBASADOR,7371031007,Aktif,10,7371031,Rappocini
3350126,NHANA DJAFAR,JL RAPPOCINI RAYA,7371031009,Aktif,10,7371031,Rappocini
3350365,MADRIDISTA SPEEDILINDO,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
3350502,LEMBAGA PAUD TERPADU AL MUHAJIRIN,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3350738,ABER NARAKI INDONESIA,JALAN HERTASNING BLOK E10 NOMOR 8 C,7371031006,Aktif,10,7371031,Rappocini
3351279,AGUNG JAYA ABADI,"JL.MONUMEN EMMY SAELAN 3 NO.5 RT.001 RW.001, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3351711,TEKNOTRONIK JAYA PERKASA,JL TALASALAPANG PERUMAHAN GRAHA ASRI ESTATE,7371031001,Aktif,10,7371031,Rappocini
3351851,KARYA HAIKA,JL AROEPALA KOMP ANGING MAMIRI,7371031002,Aktif,10,7371031,Rappocini
3351995,AGUNG PRATAMA,JL AP PETTARANI SELATAN,7371031008,Aktif,10,7371031,Rappocini
3352573,REDZKI PRATAMA MATAJANG,KOMP BTN MINASA UPA BLOK G21,7371031,Aktif,7,7371031,Rappocini
3353253,ANUGERAH MULIA GLOBAL,BTN AGRARIA,7371031002,Aktif,10,7371031,Rappocini
3353519,MAKASSAR SEHAT SENTOSA,JL AP PETTARANI,7371031009,Aktif,10,7371031,Rappocini
3353883,AL IMAM ASHIM,"JL.TIDUNG MARIOLO NO.11B, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3354140,ALVINDO FEROZ ALKESINDO,JL TAMALATE I,7371031003,Aktif,10,7371031,Rappocini
3354573,IKATAN NURANI MASYARAKAT INDONESIA,"JL.BTN.MINASA UPA BLOK E.11 NO.8, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3355114,JASA SAHABAT,JL NIKEL 3,7371031010,Aktif,10,7371031,Rappocini
3355540,AURORA MEDIA UTAMA,JL TIDUNG X,7371031003,Aktif,10,7371031,Rappocini
3355627,RUMAH SAKIT ISLAM FAISAL,JL ANDI PANGERANG PETTARANI,7371031007,Aktif,10,7371031,Rappocini
3356274,KEMBAR,"KOMPLEKS PERMATA HIJAU PERMAI BLOK N6/17 RT.003 RW.001, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
3356275,SAWERIGADING POINTA PROPERTI,JL HERTASNING KAV E.7,7371031006,Aktif,10,7371031,Rappocini
3358696,MALILINGI,JL SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
3359709,MAHAMARAJA,JL RS FAISAL XIV,7371031007,Aktif,10,7371031,Rappocini
3360548,RAI ABADI,JL AROEPALA,7371031004,Aktif,10,7371031,Rappocini
3361095,ALMIRA MANDIRI SEJAHTERA,JL BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3361129,ARYASATYA DHAFA PUTRA,BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
3361767,BUMI PUTERA SULAWESI,JALAN BUMI 16 C5/5 BUMI PERMATA HIJAU ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
3362558,DESA PHILINDO PERMAI,JL MAPPALA 4,7371031006,Aktif,10,7371031,Rappocini
3362892,PKBM LESTARI,"JL.KR BONTO TANGNGA NO.46, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3363451,IQRA CELEBES MANDIRI,"GEDUNG ARUN BUILDING LANTAI 3, JALAN HERTASNING",7371031004,Aktif,10,7371031,Rappocini
3363915,RESTU ENERGI SEPADAN,JL. BUMI 2 BLOK B.1 NO. 9 BPH,7371031001,Aktif,10,7371031,Rappocini
3364296,NONYDA,"PERUMAHAN PONDOK ALAM PERDANA BLOK B/4 RT.006 RW.017, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3364700,NUSANTARA ABADI TRAVEL,JL TAMALATE 1,7371031005,Aktif,10,7371031,Rappocini
3364760,AZZAHRA WISATA RELIGI,JL SULTAN ALAUDDIN RUKO PLAZA ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
3365337,DAF,JL MON.EMMY SAELAN KOMP MONUMEN MUTIARA,7371031001,Aktif,10,7371031,Rappocini
3366962,SURYA BUAKANA LESTARI,"JL SKARDA N KOMPLEK MANGASA PERMAI BLOK W/2 RT 004 RW 019, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3367451,BANGUN ANUGRAH,"KOMPLEK PWS JENEBERANG JL JENELATA NO C9 RT.001 RW.005, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3367908,HESARFANTI,"KOMPLEK KODAM GUNUNG SARI NO 28 JL MON EMMY SAELAN RT.003 RW.017, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3368275,FAJARUTAMA KONSTRUKSI,JL HERTASNING RAYA,7371031006,Aktif,10,7371031,Rappocini
3368735,GARIS KHATULISTIWA,JL PELITA RAYA 2,7371031008,Aktif,10,7371031,Rappocini
3368740,ASHILA NUR,"JL PELITA BLOK A10/12, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
3371247,CIPTA KONSTRUKSINDO,JL RAPPOCINI RAYA,7371031009,Aktif,10,7371031,Rappocini
3371581,PUNCAK EVEREST,JL BALLAPARANG III,7371031010,Aktif,10,7371031,Rappocini
3371808,CIPTA GELEGAR,JL  AP. PETTARANI CENTRE,7371031008,Aktif,10,7371031,Rappocini
3371812,GAMMARA DIVA WISATA,JL TALASALAPANG RAYA,7371031001,Aktif,10,7371031,Rappocini
3372146,PARTAI GERAKAN PERUBAHAN INDONESIA (GARUDA),JL HERTASNING IX,7371031006,Aktif,10,7371031,Rappocini
3372925,SAVITRI MED,"JL SUNGAI SADDANG BARU BLOK A11/7A RT.003 RW.008, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
3373964,RJ FOTOGRAFI MAKASSAR,KOMP PERMATA HIJAU PERMAI BLOK,7371031004,Aktif,10,7371031,Rappocini
3374477,ARIB CITRA UTAMA,"JL AROEPALA TIMUR NO 125/62 RT 004 RW 013, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3374660,SURYA PANGAN INDONESIA,JL SULTAN ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
3375582,AYAM MERAH PRODUCTION,KOMPLEK KODAM GUNUNG SARI,7371031001,Aktif,10,7371031,Rappocini
3375644,DHIO TEHNIK UTAMA,RAPPOCINI RAYA LORONG 11 D/15 RT/RW 001/005,7371031008,Aktif,10,7371031,Rappocini
3375894,WALI-WALI,JL RAPPOCINI RAYA LR 5,7371031009,Aktif,10,7371031,Rappocini
3376524,NIFIRA WAHANA,JL HERTASNING VII,7371031006,Aktif,10,7371031,Rappocini
3377157,BINA CITRA UTAMA,"JL SULTAN ALAUDDIN II NO 184 RT.001 RW.005, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3377373,POS BANTUAN HUKUM ( POSBAKUM ) ADIN MAKASSAR,JL.AP.PETTARANI NEW RUKO ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
3378951,HAPPYNEZ GROUP PRATAMA,JL. MON EMMY SAELAN III D NO. 3 B/10,7371031006,Aktif,10,7371031,Rappocini
3381136,LEMBAGA BARISAN GARUDA MERAH PUTIH (BGMP),JL BTN HUSADA CADDI,7371031007,Aktif,10,7371031,Rappocini
3384128,ARDITA NUR PRIMA,KOMPLEK PERMATA HIJAU PERMAI BLOK P2/11 RT 002 RW 014 KASSI-KASSI,7371031004,Aktif,10,7371031,Rappocini
3384175,NUR FADILLA,"JL TIDUNG RAYA BLOK 15/81C RT.002 RW.005, BONTO MAKKIO",7371031005,Aktif,10,7371031,Rappocini
3384982,ONO-ONO PUTRA,JL KARUNRUNG RAYA KOMP BKKBN BLOK BLOK D NO 3 RT 001 RW 001,7371031002,Aktif,10,7371031,Rappocini
3385083,HEZKIA JAYA,"JL.JIPANG RAYA BUMI PALEM BLK R/12, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3385188,PRATAMA MEDIA TEKNIK,"PERUMAHAN GRAHA ASRI ESTATE BLOK A/2 RT.003 RW.014, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3386051,RANDENG WIRAYAQHSA,"BTN MINASA UPA BLOK N20/12 RT 004 RW 013, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3386524,KELOMPOK BERMAIN WIJAYA KUSUMA,JL WIJAYA KUSUMA,7371031007,Aktif,10,7371031,Rappocini
3386741,ELEKTRINA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3387858,BINTANG MAKASSAR RAYA,JL PROF.DR.IR.SUTAMI,7371031007,Aktif,10,7371031,Rappocini
3387899,SWASEMBADA UTAMA MANDIRI,"JL BONTO DG NGIRATE BLOK 20/80 RT.003 RW.005, BONTO MAKKIO",7371031005,Aktif,10,7371031,Rappocini
3388743,RAMESAN MULTI SARANA,"JL MAHONI NO 114 RT 005 RW 009, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
3388906,CAHAYA RIZQI FATAR,JL SEKOLAH GURU PERAWAT,7371031002,Aktif,10,7371031,Rappocini
3389246,BFI FINANCE INDONESIA TBK.,JL AROEPALA (HERTASNING BARU),7371031004,Aktif,10,7371031,Rappocini
3389705,BRIONA,JL MON. EMMY SAELAN LR 07,7371031006,Aktif,10,7371031,Rappocini
3389810,SOLID ENERGI INDONESIA,JL BERINGIN VI,7371031004,Aktif,10,7371031,Rappocini
3390482,KREATIF LENGGARA,"PERUMAHAN GRIYA FAJAR MAS BLOK C/11AJL ST ALAUDDIN RT.004 RW.003, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3392169,DUTA INDONESIA BARU,"JL.TIDUNG VII NO.14 RT.001 RW.006, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3392222,TUJUH DELAPAN DELAPAN,JL AP PETTARANI RUKO ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
3392476,KARYA JAMAN UTAMA,"KOMP.MAIZONETTE JL.BOUGENVILLE RAYA NO.70 RT.002/RW.008,PAROPO",7371031004,Aktif,10,7371031,Rappocini
3392940,AZIZAH BALLA PARANG,"JL.KELAPA TIGA NO.09 RT.004 RW.006, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
3393141,TYTYAN PRIMA PAKARTI,JL WIJAYA KUSUMA RAYA,7371031007,Aktif,10,7371031,Rappocini
3393770,RIDA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3393789,CV. SEMBILAN PROPERTINDO,SKARDA N KOMPLEKS 9 RESIDENCE NO 1-2,7371031001,Aktif,10,7371031,Rappocini
3394647,CV PSIKOLOGI PROGRES,JALAN MAPALA,7371031006,Aktif,10,7371031,Rappocini
3394931,MURNI ABADI,"JL. RSI FAISAL RAYA I NO 3 RT 009 RW 002, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
3395086,HUKUM DIGITAL INDONESIA,JLN. YUSUF DG NGAWI KOMPLEKS PEMDA E24/2,7371031006,Aktif,10,7371031,Rappocini
3397469,DUO SALSABILA KOSMETIKA,JL. KARUNRUNG RAYA NO. 53A,7371031002,Aktif,10,7371031,Rappocini
3398926,UNIVERSAL PERS ORBIT SEJAHTERA,JL. AROEPALA KOMPLEKS HALMIN RESIDENCE NO 1,7371031003,Aktif,10,7371031,Rappocini
3399172,KOMUNITAS PEMUDA UNTUK PERUBAHAN SULSEL (KPPSS) PUSAT SULSEL,BTN MINASA UPA BLOK N16/9 RT 002 RW 013 GUNUNG SARI,7371031001,Aktif,10,7371031,Rappocini
3399899,KELOMPOK KERJA PENGAWAS MADRASAH (POKJAWASMAD) KOTA MAKASSAR,JL RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
3402299,TUNAS BONANDA JAYA,JL.RAPPOCINI RAYA KOMP.PERTAMINA,7371031008,Aktif,10,7371031,Rappocini
3402948,BUDI KARYA,JL BTN MINASA UPA BLOK,7371031,Aktif,7,7371031,Rappocini
3403020,JAGA SARANA KENCANA,"KOMPLEKS PERMATA HIJAU PERMAI BLOK H, NO.7 A",7371031004,Aktif,10,7371031,Rappocini
3403152,CHARAKATIGA MAKASSAR,JL MINASA UPA PERMAI BLOK G 19,7371031,Aktif,7,7371031,Rappocini
3403265,KIRANI MEDIA WISATA,JL PENGAYOMAN KOMP TPS 1,7371031008,Aktif,10,7371031,Rappocini
3403379,AKYA PIIZ PRATAMA,JL TAMALATE,7371031004,Aktif,10,7371031,Rappocini
3403381,PHINISI JELAJAH NUSANTARA,JL CILALLANG,7371031008,Aktif,10,7371031,Rappocini
3404493,ADI RAYA,JL TIDUNG RAYA,7371031005,Aktif,10,7371031,Rappocini
3404532,SORAYA SUKSES SEJAHTERA,JALAN TALASALAPANG NOMOR 42.,7371031001,Aktif,10,7371031,Rappocini
3404694,PEMERHATI KANAL INDONESIA (YAPKINDO),JL RSI FAISAL 18,7371031007,Aktif,10,7371031,Rappocini
3405009,WARIFAH ANUGRAH SEJAHTERA,Komp Mangasa Permai,7371031001,Aktif,10,7371031,Rappocini
3405499,CIPTA KREASI KONSULTAN,"JL.AROEPALA KOMP.PHP BLOK J NO.29 RT.000 RW.000, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
3405633,LEMBAGA TOACCAE INSTITUTE,"JL MINASA UPA TIMUR 22 BLOK J3/15 RT.003 RW.012, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3406480,MUTIA KARYA ABADI,JL FAISAL 12,7371031009,Aktif,10,7371031,Rappocini
3406483,FARIDA SEHAT PRIMAMEDIKA,JL AROEPALA (HERTASNING BARU),7371031002,Aktif,10,7371031,Rappocini
3406769,CAHAYA TUNGGAL SEJAHTERA,JL MONGINSIDI BARU,7371031009,Aktif,10,7371031,Rappocini
3406894,MITRA UTAMA,"KOMPLEK BOSOWA PERMAI BLOK A2/14 RT 001 RW 026, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3407306,KARYA NURLIA MANDIRI,JL LANDAK BARU,7371031007,Aktif,10,7371031,Rappocini
3407696,MARAJA BERKAH ABADI,JALAN SKARDA N KOMP MANGASA PERMAI T1/3,7371031001,Aktif,10,7371031,Rappocini
3408069,BINTANG SELATAN MOTOR,JL AROEPALA HERTASNING BARU,7371031001,Aktif,10,7371031,Rappocini
3413066,SARFAN INTI TRAVEL,JL AP PETTARANI RUKO PETTARANI CENTRE,7371031008,Aktif,10,7371031,Rappocini
3413820,MULIA RIZQ ALMUNAWWARAH,JALAN HERTASNING BARU BLOK X / 1 A,7371031004,Aktif,10,7371031,Rappocini
3415772,KARISMA ANUGERAHI TEKHNIKINDO,JALAN MONUMEN EMMY SAELAN 3 RUKO III,7371031006,Aktif,10,7371031,Rappocini
3416360,RACONVEC INDONESIA,KOMP ANGING MAMIRI RESIDENCE MAKASSAR BLOK,7371031002,Aktif,10,7371031,Rappocini
3417306,KARYA TOHA PUTRA,JL ST ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
3418807,WIRAGUNA ABADI,JL YUSUF DG NGAWING/ AP PETTARANI BLOK,7371031006,Aktif,10,7371031,Rappocini
3418849,EN3 GREEN ENERGY,JL KOMP PU JENEBERANG,7371031002,Aktif,10,7371031,Rappocini
3419326,KIBOYA,JL LANDAK BARU NO. 58 RT.000 RW.000,7371031007,Aktif,10,7371031,Rappocini
3419620,AMANDA,JL SULTAN ALAUDDIN RUKO ALAUDDIN PLAZA OFF BA,7371031001,Aktif,10,7371031,Rappocini
3420231,GRAHA MITRA SUKSES,JL BONTO LANGKASA BLOK,7371031007,Aktif,10,7371031,Rappocini
3420550,TAKA KARYA ABADI,JL HERTASNING,7371031005,Aktif,10,7371031,Rappocini
3420561,ERA MANDIRI,JL. JIPANG RAYA RUKO MUSTIKA MEGA SARI BLOK A2 NO.8 RT/RW /,7371031001,Aktif,10,7371031,Rappocini
3421255,LEMB.PROSPEK HUMAN CAPITAL DEVELOPMENT,JL TAMALATE SELATAN,7371031006,Aktif,10,7371031,Rappocini
3422399,TRI PILAR KONSTRUKSI,JL. AROEPALA KOMP. PERMATA HIJAU PERMAI,7371031004,Aktif,10,7371031,Rappocini
3422737,MALABO,"BTN MINASA UPA BLOK K1/1, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3423490,MEGAH PERMATA MULIA,JL LANDAK BARU,7371031007,Aktif,10,7371031,Rappocini
3423715,PENDIDIKAN DAN PROFESI BAHARI NUSANTARA,JL AROEPALA KOMP HARMONY TOWN HOUSE,7371031003,Aktif,10,7371031,Rappocini
3423840,SAHABAT MANDIRI,KOMP PHINISI RESIDENCE BLOK B,7371031007,Aktif,10,7371031,Rappocini
3424678,MASPUL BAROKAH ILAHI,JALAN SUNGAI SADDANG BARU NO. 12 A,7371031010,Aktif,10,7371031,Rappocini
3425230,KARSA MANDIRI,"JL CILALLANG JAYA NO 70 RT 002 RW 002, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
3426423,MURTADHA,"KOMPLEK PEMDA BLOK E21/15 JL AP PETTARANI RT 002 RW 005, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3426434,DAMEKA,JL TAMALATE III,7371031003,Aktif,10,7371031,Rappocini
3426457,REZKI  ABADI,"JL TIDUNG VII STP 5 BLOK 12/209 RT.004 RW.007, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
3426472,MITRA PENJAMIN SYARIAH,BTN MINASA UPA BLOK L. 13 NO. 19,7371031,Aktif,7,7371031,Rappocini
3426671,TANRO MANDIRI,JL RSI FAISAL XIV,7371031007,Aktif,10,7371031,Rappocini
3427174,ADILLAH ANUGRAH TOURS AND TRAVEL,"JL.TAMALATE IX STP I NO 13, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
3427781,KOMITE NASIONAL KESELAMATAN UNTUK INSTALASI LISTRIK,JL LETJEN HERTASNING KANTOR PT PLN (PERSERO),7371031004,Aktif,10,7371031,Rappocini
3428115,ALFA FARMINDO MAKASSAR,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
3428955,ALAM SULTRA JAYA,JALAN HERTASNING I,7371031006,Aktif,10,7371031,Rappocini
3429103,GHAISAN UTAMA INDOMEDIA,"KOMP MANGASA PERMAI RUKO NO 6, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
3429701,FABER-CASTELL INTERNATIONAL INDONESIA,JL HERTASNING BARAT,7371031006,Aktif,10,7371031,Rappocini
3431061,KOPERASI BAITUL MAAL WAT TAMWIL  (BMT) INSAN MADANI,"JL TALASALAPANG RAYA NO 64C, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
3432130,POIN ATALIA,JL RAYA PENDIDIKAN KOMP. BALLA PANAKKUKANG,7371031006,Aktif,10,7371031,Rappocini
3434100,BAKKAH ELMANASIK ALTIJARIA,JL A P PETTARANI,7371031007,Aktif,10,7371031,Rappocini
3434874,BINA RIMBA INDONESIA,KOMPLEK PEMDA BLOK E28/9 JL AP PETTARANI RT 004 RW 005 TIDUNG,7371031006,Aktif,10,7371031,Rappocini
3435218,TIMUR ANUGERAH ABADI,"PERUMAHAN GRAHA MAPPALA PERMAI BLOK A/1 RT.005 RW.008, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
3435541,ANUGRAH GRIYA UTAMA,"JL.WIJAYA KUSUMA II NO.7 RT.011 RW.001, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
3436301,SAMUDRA ALIFMIM INDONESIA,JALAN TIDUNG 6 STP 8 NO. 108,7371031003,Aktif,10,7371031,Rappocini
3437393,HILALNARAFIT MULIA MANDIRI,JL TIDUNG VII BLOK,7371031003,Aktif,10,7371031,Rappocini
3437470,MUATAN TEKNIK MULIA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
3437618,HAKA UTAMA-FADEL UTAMA PERKASA (KSO),JL AP PETTARANI RUKO NEW ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
3438845,ASHIRA TEKKIN UTAMA,KOMP BUMI BOSOWA PERMAI,7371031001,Aktif,10,7371031,Rappocini
3439676,DZET MULTI KARYA,JL BONTOLANRA,7371031007,Aktif,10,7371031,Rappocini
3440371,AMERTA AKASA ATMA,JL HERTASNING KOMP PERMATA HIJAU PERMAI,7371031004,Aktif,10,7371031,Rappocini
3441014,MUTIARA UNGGUL MULIA,JL. MAPPALA NO. 8 (KOMP. PEMDA E23/31),7371031006,Aktif,10,7371031,Rappocini
3442265,MANIFESTO MEDIA INDONESIA,JALAN PELITA UTARA 3 NO. 8A,7371031010,Aktif,10,7371031,Rappocini
