input_id,title_maps,address_maps,IDSBR_best,nama_bps_best,alamat_bps_best,score_jw,label
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,warkop kamtibmas,"Tidung VIi Stp 3 No 182, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490532,warkop ss,jl tamalate 1,0.88,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,warkop atikah,"Jl. Tamalate II No.179, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97459169,warkop cangkir,jl landak baru no12,0.88,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,coto ayam kampung 77 x kedai kopi 77,"Jl. Tamalate No.9, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490534,tk,makassar,0.69,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,kedai tirai bambu kopi,"RCJW+X32 kedai Tirai Bambu Kopi, Jl. Bonto Daeng Ngirate, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.82,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,kedai kombatan (hrl),"RCWP+CPH Kedai kombatan (HRL), Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",97502030,kedai intan,jl raya pendidikan depan indomart,0.83,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,warkop emsalti,"Jl. Mon. Emmy Saelan III No.24-14, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97493517,warkop malomo,rappocini,0.9,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,warkop alfathir,"RFJ2+2JJ Warkop Alfathir, Jalan Palm Raja, Kassi-Kassi, Rappocini, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97482941,warkop gaul,jl. kelapa tiga,0.88,unmatch
fb0c7266-063d-4ce1-8eb8-84f258f9ad1b,kedai kopi ai,"Jl. Jipang Raya No.5, Karunrung, Rappocini, Makassar City, South Sulawesi 90221",97488062,kedai kopi refirah,jalan landak baru,0.93,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,smarphone shop,"Jl. Rappocini Raya No.148, Bua Kana, Rappocini, Makassar City, South Sulawesi 90222",4506066,max pro,btn minasa upa,0.71,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,al cell,"Jl. Rappocini Raya No.31, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97751619,afi cell,btn minasa upa blok k13 no 10 a,0.88,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,acc phone,"Jl. Rappocini Raya Lrg. 11 No.163a, RT.3/RW/RW.RT.3, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97787938,lamacca hotel,jl ap pettarani no 1,0.77,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,mgs cell,"Jl. Rappocini Raya No.165D, Rappocini, Makassar City, South Sulawesi 90222",97461282,89 cell,jl talasalapang perum jipang permai blok dp 9 no 5,0.78,unmatch
debaa3c7-9889-44f5-964d-c03c51933250,coffee lovers,"RCVG+PW6 Coffee Lovers, hertasning, Rappocini, Makassar City, South Sulawesi 90222",97475242,coffee rich (marcus),jalan rappocini raya no 219 j,0.83,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,aneka phone shop,"Jl. Rappocini Raya No.219, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407359,karina shop,btn minasa upa,0.72,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,ok cell,"Jl. Banta Bantaeng No.2, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97477906,hokky cell,rappocini,0.9,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,ween cell,"Jl. Rappocini Raya No.119, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97495947,green cell,jalan pelita raya,0.9,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,toko hp istana phone rappocini,"Jl. Rappocini Raya, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97461234,toko iksan,jl jipang permak blok dp 9 no 5,0.84,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,tunas cell,"Jl. Rappocini Raya No.200, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4346783,tunas belantara,jl faisal xvi,0.87,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,mks cell,"Jl. Rappocini Raya 185 D, Bua Kana, Rappocini, Makassar City, South Sulawesi 90222",97477906,hokky cell,rappocini,0.78,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,galaxy phone,"Jl. Rappocini Raya No.198, RT.004/RW.002, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97484680,galaxy ac,jl sungai saddang baru,0.87,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,22 celluler,"Jl. Rappocini Raya No.170B, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5779612,iin cell <pulsa elektric>,jalan minasa upa blok m4,0.73,unmatch
6ddd2371-365d-4bc8-8a49-290d8c573b31,tm cell,"Jl. Rappocini Raya No.197, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97461282,89 cell,jl talasalapang perum jipang permai blok dp 9 no 5,0.81,unmatch
fab3236a-927f-4074-8051-6a0d9d0b70c2,jl. bontomene 1 no.8,"Jl. Bonto Mene I No.8, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",3105063,loe,jl pelita iv,0.72,unmatch
b21bc1a7-6b65-46cb-964d-163ecc1e1a58,cv rachmat,"Jl. Aroeppala No.88, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",3626917,rachmat,perumahan jipang permai,0.85,unmatch
b21bc1a7-6b65-46cb-964d-163ecc1e1a58,lia catering,"JL. Aeropala, Rappocini, Perum Minasa Upa Blok AB-I/8, Karunrung, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",3923378,salsabila catering,jl beringin raya,0.83,unmatch
fc990e3c-2401-4daf-ac89-d0b616a78e59,"stikes gunung sari, makassar","Gedung A YPGS, Jl. Sultan Alauddin No.293, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97476625,universitas negeri makassar,jl a p pettarani gedung bg kampus unm gunung sari,0.78,unmatch
594491d3-da1f-43a9-9ac1-d114231ba56a,studio 51 cabang ii,"Jl. Perumahan Graha Mandiri II Blok F8, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",2686760,sdit al biruni jipang,jl jipang raya kompleks ruko,0.75,unmatch
b21bc1a7-6b65-46cb-964d-163ecc1e1a58,catering halal 96,"Jl. Hertasning Bar. No.65, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3246925,catering zahran,btn minasa upa blok,0.88,unmatch
b21bc1a7-6b65-46cb-964d-163ecc1e1a58,catering bu is,"Jl. Hertasning Barat II No.9, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90212",97486893,catering putri,btn minasaupa blok f14/1,0.91,unmatch
196c1f76-a099-443d-8f42-0f4e2020e42c,mattawang centre,"Jalan Jipang raya No 6 kelurahan Gunung sari kec Rappocini, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 40115",2881232,mata angin,jl rappocini raya lr.5,0.82,unmatch
196c1f76-a099-443d-8f42-0f4e2020e42c,pt. bias monarchy konsultan,"Jl. Minasa Upa Blok N 7 No.17A, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",2591044,bias monarchy konsultan,jl tidung ix,0.85,unmatch
594491d3-da1f-43a9-9ac1-d114231ba56a,lontara photography,"Griya Fajar Mas Bosowa Indah, Jl. Teduh Bersinar No.16, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4164585,lontara,"komplek fajar mas regensi no 17, gunung sari",0.87,unmatch
594491d3-da1f-43a9-9ac1-d114231ba56a,bintang has studio photo,"RCGM+39Q BINTANG HAS STUDIO PHOTO, Jl. Ruko Komp. Permatasari, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4492799,bintang,jl banta-bantaeng lr 10,0.86,unmatch
2e5b562d-753e-4275-acfb-a16829717642,the king print,"Btn, Komp. Mangasa Permai No.10 Blok R1, RW.19, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727428,katering anita,jl. landak baru lr. 01,0.77,unmatch
210b5e7b-1f29-44a6-b22f-f91849590598,percetakan granada,"Jl. Kelapa Tiga Ruko Town House No. 3, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",97487269,percetakan,buakana,0.91,unmatch
2e5b562d-753e-4275-acfb-a16829717642,daeng printing (advertising),"RC7V+P9V Daeng Printing (Advertising), Unnamed Road, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97485099,dokter gigi (indra),perumahan kirel damai blok a11,0.76,unmatch
712a725f-cbde-4cb9-a7d9-dc62c908c960,rahmat cell,"Jalan BTN Minasa sari blok B14 nomor 11, Gunung sari, Rappocini, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97491046,rahmat cv,jl aroepala no 88 hertasning baru,0.92,unmatch
712a725f-cbde-4cb9-a7d9-dc62c908c960,atiga ponsel,"Jl. Talasalapang No.19, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",3271320,athilla tower,"perumnas panakkukang jl tidung 8 blok 11/41 rt.001 rw.008, mappala",0.77,unmatch
7276e97a-7170-4c49-aed8-865db2cd08b4,fahry computer,"RCFQ+CH3 Fahry Computer, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",3663752,fakhri putra,jl kr bontotangnga,0.84,unmatch
d5a315ce-c403-4f83-92a8-8f2942fca6a8,auro jaya 'ro',"Jl. Skarda N 3 No.3, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2636397,aura karya,jl salekowa raya,0.8,unmatch
53f9d357-5b80-40c0-83d9-457b2d05affa,jihan salon,"Jl. Poros Makassar - Maros Jl. Klp. Tiga No.72, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90212",97469497,yasmine salon,jl aroepalla perm yasmin blob b 9,0.76,unmatch
631233d7-beee-4a54-a1cd-2430aab04421,toko devi,"Jl. Tidung Mariolo V No.2e, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502013,toko elvira,tamalate 4 no 1,0.92,unmatch
631233d7-beee-4a54-a1cd-2430aab04421,toko tanete bulukumba,"Jl. Tidung IX Setapak 14 No.186, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97480974,toko aluminium,jl pelita raya blok c 20,0.84,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,sassa laundry,"Jl. Minasa Upa No.3, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4532836,sukses laundry,"jl.tidung 10 no.4 rt.001 rw.010, mappala",0.86,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,ratu laundry,"Jl. Minasa Upa No.8, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90223",3924446,ratu,jl tidung ix,0.87,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,jasa cuci pakaian makassar,"RCCV+R6G Jasa Cuci Pakaian Makassar, Komp. Mangasa Permai, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2673596,jaya mandiri makassar,jl. tamalate 5,0.78,unmatch
631233d7-beee-4a54-a1cd-2430aab04421,toko p.benny t,"Jl. Bumi 16 Blk. C5 No.6, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",97493974,toko senang,jl rapocini raya no 186,0.86,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,rh wash,"RCFR+P5G RH wash, Jl. Monumen Emmy Saelan, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4347833,nurul asiah,jl rutan,0.72,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,qnc laundry jipang,"Ruko Mustika Mega Sari No.A2-1, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",2686760,sdit al biruni jipang,jl jipang raya kompleks ruko,0.72,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,bph laundry,"Jl. Bumi 14 No.2, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97503411,freze laundry,jl rs faisal raya no 8,0.78,unmatch
631233d7-beee-4a54-a1cd-2430aab04421,toko mario,"Jl. Minasa Upa No.17 BLOK A2, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90211",97499877,toko prima,jl jipang raya no 29,0.92,unmatch
6ee2dea9-c639-4e4b-a98b-f9770fe7005c,"agus adnan sh, m.kn","Jl. Skarda N.1, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",2949141,aganta,btn minasa upa,0.7,unmatch
d915a4bf-65d4-4c41-8a1e-962325a07d35,depot air minum iffat,"Jl. Bonto Daeng Ngirate No.5, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489830,depot air minum aquata,jl wijaya kusuma 1,0.94,unmatch
d915a4bf-65d4-4c41-8a1e-962325a07d35,irfan depot,"Jalan Pelita Raya 3 Nomor 10 Kelurahan Buakana Rappocini Kota Makassar, Buakana, Makassar, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90213",97482845,rutan pt,jalan ap  petarani no 110,0.77,unmatch
cf51df13-4d85-49b3-813e-ee42195fe440,distributor suplemen k-link dan alat terapi.,"RC9V+8CX Distributor suplemen k-link dan alat terapi., Jl. Talasalapang V komplks graha asri estate, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4123691,distributor pasangkayu,komp griya fajar mas regency,0.84,unmatch
653883fd-e74d-4c32-b957-064c69d6f832,manels,"Jl. Bumi 2 No.9, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3007492,malis,jalan pelita raya ii kompleks regency,0.86,unmatch
12cd07ab-3dbc-452e-baf2-03fad25531d4,karya jok mobil,"Jl. Skarda N.1 No.N2 no. 19, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3831308,karya solution,jl kelapa tiga 1,0.86,unmatch
6a3aface-52b7-41e2-a45c-4ba5797816a9,abigail preschool makassar (playgroup & kindergarten),"Jl. Aroeppala No.99, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2757961,pensa global agromandiri (yapensa),"jl.rsi.faisal xii no.15, banta-bantaeng",0.72,unmatch
6a3aface-52b7-41e2-a45c-4ba5797816a9,pondok nisanga,"Gunung Sari, Rappocini, Makassar City, South Sulawesi 92114",97489638,pondok nusantara,hertasning timur,0.92,unmatch
653883fd-e74d-4c32-b957-064c69d6f832,cbc baking centre,"JL Poros Minasa Upa Raya - Aroepala, Blok N4, No. 8C, Gn. Sari, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90233",4143583,celebes cleaning centre,jl tidung mariolo,0.74,unmatch
d915a4bf-65d4-4c41-8a1e-962325a07d35,depot air minum bintang sembilan asrim,"Jl. Tidung III No.29 Blk. 18, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502506,depot air minum isi ulang (arta),jalan sungai saddang baru lorong mumin 2 no 4 b,0.9,unmatch
d915a4bf-65d4-4c41-8a1e-962325a07d35,depot karunia,"Jl. Kr. Bontotangnga No.54, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503686,depot air,kampus unismuh jl sultan alauddin no 259,0.92,unmatch
d915a4bf-65d4-4c41-8a1e-962325a07d35,depot air aquata ippang,"I, Jl. Wijaya Kusuma No.55, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489830,depot air minum aquata,jl wijaya kusuma 1,0.9,unmatch
a1703846-b84d-4570-b155-de31756d51d9,asi laundry,"Jl. Skarda N, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97480346,lia laundry,jalan pelita raya,0.91,unmatch
1fa76e3f-8780-4df9-b63b-9b7b6447c701,toko cahaya seni,"RC6X+73G Toko Cahaya Seni, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97488599,toko cahaya sampurna,jl landak baru no 122,0.92,unmatch
a1703846-b84d-4570-b155-de31756d51d9,mg laundry,"Jl. Skarda N No.15, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97503411,freze laundry,jl rs faisal raya no 8,0.81,unmatch
a1703846-b84d-4570-b155-de31756d51d9,ar laundry,"Jl. Minasa Upa No.17 blok k 13, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97495701,cheria laundry,jl mapala 2 blok a/3 no 5,0.87,unmatch
57cb2365-2dfb-4f33-937c-8d8a8e995bc7,toko monumen jaya perkasa,"RCGR+QW6 Toko Monumen Jaya Perkasa, Jl. Monumen Emmy Saelan No.123 A, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97482089,toko jaya makmur,rappocini,0.87,unmatch
57cb2365-2dfb-4f33-937c-8d8a8e995bc7,bintang jaya,"Jl. Tamalate No.183, Bonto Makkio, Rappocini, Makassar City, South Sulawesi 90222",3225898,bintang raja,btn minasa upa,0.95,unmatch
a1703846-b84d-4570-b155-de31756d51d9,oksin laundry,"Jalan Minasaupa Blok H8.3,Minasauapa, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97487717,wina laundry,jl bumi 21,0.83,unmatch
57cb2365-2dfb-4f33-937c-8d8a8e995bc7,abadi jaya,"Jl. Bonto Daeng Ngirate No.1, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3056435,abidah karya,jl jipang raya lr.2 a,0.88,unmatch
a1703846-b84d-4570-b155-de31756d51d9,my laundry,"RC9V+3JX MY LAUNDRY, Jalan talassalapang, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97503411,freze laundry,jl rs faisal raya no 8,0.81,unmatch
efe36f82-b7f0-4526-b5de-4fec9f6965fa,cv. al fathir nur risky,"JL Hertasning Baru, Perum Taman Yasmin Indah Blok A1 No. 1, Mappala, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",4354239,cv. alif ayasha konstruksi,faisal xiv,0.87,unmatch
a1703846-b84d-4570-b155-de31756d51d9,mandiri laundry,"Jl. Minasa Upa K2 No.16, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",4370748,mandiri abadi,jl tamalate iii,0.89,unmatch
50b1c21d-c58e-4f24-8814-000f78bcfe48,warung iis,"RCMJ+M58 warung iis, Jl. Bonto Mene, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97499957,warung ida,kompleks kodam katangka elok e5,0.92,unmatch
a1703846-b84d-4570-b155-de31756d51d9,alyssum laundry mu 3,"Jl. Minasa Upa No.BLOK N, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4532836,sukses laundry,"jl.tidung 10 no.4 rt.001 rw.010, mappala",0.72,unmatch
a1703846-b84d-4570-b155-de31756d51d9,55 laundry,"Jl. Puri Taman Sari No.B5/5, RW.12, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503411,freze laundry,jl rs faisal raya no 8,0.81,unmatch
a1703846-b84d-4570-b155-de31756d51d9,yuria laundry,"RF62+PC2 Yuria Laundry, Jalan Minasasari, Karunrung, Rappocini, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97495701,cheria laundry,jl mapala 2 blok a/3 no 5,0.88,unmatch
50b1c21d-c58e-4f24-8814-000f78bcfe48,pallubasa tumanurung 2,"Jl. Bonto Mene I No.2, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488352,pallubasa nusantara,jl aroepala,0.9,unmatch
a1703846-b84d-4570-b155-de31756d51d9,pelangi laundry,"Komplek BPH, Jalan Bumi 18 No A15/8, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3443984,pelangi,jl monumen emmy saelan 4,0.89,unmatch
a1703846-b84d-4570-b155-de31756d51d9,ilaa laundry,"Jl. Minasa Upa Blk. A-B, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",97480346,lia laundry,jalan pelita raya,0.91,unmatch
a1703846-b84d-4570-b155-de31756d51d9,anugerah loundry,"Jl. Minasa Upa Raya Ruko N 5 No.7, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",97469028,anugerah mandiri,sultan alauddin,0.9,unmatch
a1703846-b84d-4570-b155-de31756d51d9,dyna laundry,"Samping apotek Mega farma, Jl. Minasa Upa Blok E1 No.4, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97487717,wina laundry,jl bumi 21,0.89,unmatch
a1703846-b84d-4570-b155-de31756d51d9,laundry berkah,"RF75+G24 LAUNDRY BERKAH, Jl. Minasa Upa, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92113",97475265,laundry dm,jl rappocini raya,0.87,unmatch
57cb2365-2dfb-4f33-937c-8d8a8e995bc7,ud. bintang enam delapan,"Jl. Banta Bantaeng No.68, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4435841,pt. benuanta indo plan,btn minasa upa blok n.5 no. 3,0.78,unmatch
a1703846-b84d-4570-b155-de31756d51d9,ay'z laundry,"Jl. Minasa Upa No.07 Blok F15, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92114",97487717,wina laundry,jl bumi 21,0.83,unmatch
a1703846-b84d-4570-b155-de31756d51d9,surya laundry,"Komp. Minasa Sari No.B1 Blok B16, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92114",2911054,surya mart,"jl.m.emmy saelan no.25a, gunung sari",0.88,unmatch
57cb2365-2dfb-4f33-937c-8d8a8e995bc7,sumber logam,"Jl. Rappocini Raya No.193, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3574828,sumber medikalindo,jl.sultan alauddin 3,0.86,unmatch
595c198f-cd5f-499c-837a-76bf8dde083a,bengkel mobil pu,"RF82+RGP BENGKEL MOBIL PU, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97489169,bengkel mobil (zul),jalan wijaya kusuma raya no 9,0.95,unmatch
595c198f-cd5f-499c-837a-76bf8dde083a,bengkel nur-haq,"Jl. Yusuf Daeng Ngawing, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490390,bengkel rosita,jl aroepala no 28,0.88,unmatch
cfac6909-bc15-4415-b657-4714fe95e7a1,sanggar frida cab. minasa upa,"Jalan Minasa Upa N19 Nomor 14, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97502036,sanggar rias melati,hertasning no 60,0.85,unmatch
595c198f-cd5f-499c-837a-76bf8dde083a,bengkel mobil rm motor,"RFF2+QQ8 Bengkel mobil RM motor, Jl. Tidung 10, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407455,bengkel motor,jalan pelita raya,0.9,unmatch
595c198f-cd5f-499c-837a-76bf8dde083a,top motor,"Jl. Rappocini Raya No.181c, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97499786,stc motor,jalan kelapa tiga 2 no 22,0.85,unmatch
ccf0bab6-3a36-417f-9655-b9e27dfa68c4,phinisi pijat refleksi makassar,"Jl. Minasa Upa No.M18/11, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",2996166,phinisi multi persada,jl pengayoman komp permata sari,0.84,unmatch
ccf0bab6-3a36-417f-9655-b9e27dfa68c4,klinik pijat anugrah,"RF95+XR8 Klinik Pijat Anugrah, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2564793,klinik dian,jl btn minasa upa,0.88,unmatch
c4be855d-73b9-436f-a1a3-a27ae2312e36,royal clean shoes alauddin ( cuci sepatu makassar ),"Jl. Sultan Alauddin No.2, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97486495,usaha dagang sandal dan sepatu(syamsir),btn minasa upa blok h1 no 17,0.71,unmatch
74be0f9b-f22b-48dd-8a5d-23547c2ca1f0,warung mbak anis,"RCJX+X4P Warung Mbak Anis, Jl. Tamalate Raya, Gunung Sari, Rappocini, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97498339,warung makan,rappocini kel. gunung sari,0.95,unmatch
74be0f9b-f22b-48dd-8a5d-23547c2ca1f0,warung ibu nur,"Jl. RSI Faisal XIV No.5, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727377,warung <bu suri>,jl komp jipang permai,0.9,unmatch
74be0f9b-f22b-48dd-8a5d-23547c2ca1f0,warung pak rw,"RCPG+VM6 Warung Pak Rw, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727380,warung bakso roni,jipang raya,0.9,unmatch
53bc7381-b4cd-4700-8f4c-5ba8e323d99a,distributortascantik,"RCVH+V92 DistributorTasCantik, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4123691,distributor pasangkayu,komp griya fajar mas regency,0.91,unmatch
53bc7381-b4cd-4700-8f4c-5ba8e323d99a,@bangbols_production,"Jl. Pelita Raya VI No.9 blok a34, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97485876,harmony production,jalan kelapa tiga gang 2 no 14,0.77,unmatch
53bc7381-b4cd-4700-8f4c-5ba8e323d99a,sas.mi.ta,"Lrg. IV No.5, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",3192899,samawa,jl sultan alauddin lr alazhar 1,0.76,unmatch
