IDSBR,Nama Usaha,Alamat,Kode Wilayah,kode_kecamatan,alamat
3632423,"bisi international, tbk",jl bontolanra,7371031007,7371031,jl bontolanra
3632605,maqbul konstruksi,"jl.tidung ix blok.9 no.159 rt.001 rw.012, mappala",7371031003,7371031,"jl.tidung ix blok.9 no.159 rt.001 rw.012, mappala"
3632758,hamrawati sejahtera,"jl.ap.pettarani no.9 rt.003 rw.004, buakana",7371031008,7371031,"jl.ap.pettarani no.9 rt.003 rw.004, buakana"
3632892,ambassador zulias,"ruko ambassador no 2 jl rsi faisal raya, banta-bantaeng",7371031007,7371031,"ruko ambassador no 2 jl rsi faisal raya, banta-bantaeng"
3632942,alnaf,"komp mangasa permai blok z.2/10, gunung sari",7371031001,7371031,"komp mangasa permai blok z.2/10, gunung sari"
3634621,citra lakawan persada,jl hertasning,7371031006,7371031,jl hertasning
3634787,sarana konstruksi,jl landak baru 8,7371031007,7371031,jl landak baru 8
3634922,caturmuda samata,komp btn minasa upa,7371031001,7371031,komp btn minasa upa
3634940,chaidir,jl mon emmy saelan raya ruko corner,7371031006,7371031,jl mon emmy saelan raya ruko corner
3636231,dua pilar bangunutama,jl landak baru lr 6,7371031007,7371031,jl landak baru lr 6
3636468,cipta sarana tabang persada,jl pelita raya,7371031010,7371031,jl pelita raya
3637096,pegawai negeri salewangeng,jl teduh bersinar,7371031001,7371031,jl teduh bersinar
3637383,wanita pengembangan kemandirian masyarakat,"jl.puri taman sari blok b 6 no 12 a, kassi-kassi",7371031004,7371031,"jl.puri taman sari blok b 6 no 12 a, kassi-kassi"
3639713,bukit berlian,jl. hertasning,7371031006,7371031,jl. hertasning
3639900,karya abadi hutama,jl aroepala blok p11/3 rt 003 rw 014 kassi-kassi,7371031004,7371031,jl aroepala blok p11/3 rt 003 rw 014 kassi-kassi
3640670,easy sejahtera,skarda,7371031001,7371031,skarda
3641220,karya perdana,jl aroepala (samping spbu) belmont residence,7371031004,7371031,jl aroepala (samping spbu) belmont residence
3642280,ny gasing jaya,jl timah v,7371031010,7371031,jl timah v
3642739,graha boemi persada,jalan a. p. pettarani kompleks perkantoran new zamrud blok c 14 - 15,7371031008,7371031,jalan a. p. pettarani kompleks perkantoran new zamrud blok c 14 - 15
3642770,pt. dian tompo balang,hertasning baru,7371031009,7371031,hertasning baru
3642781,kb nur dahlia,jl tamalate 3 stp 49,7371031003,7371031,jl tamalate 3 stp 49
3643181,sinar dana mandiri,jl hertasning barat blok,7371031005,7371031,jl hertasning barat blok
3643387,tiga boga perkasa,kompleks minasa indah residence,7371031001,7371031,kompleks minasa indah residence
3644502,dwi putri,"jl.pelita ii lr.i no.9 b rt.003 rw.007, buakana",7371031008,7371031,"jl.pelita ii lr.i no.9 b rt.003 rw.007, buakana"
3644572,euro fka indonesia,jl tidung 1 stp 1,7371031005,7371031,jl tidung 1 stp 1
3645054,pancapilar berkah nusantara,"jalan aroepala, kompleks permata hijau permai",7371031003,7371031,"jalan aroepala, kompleks permata hijau permai"
3645647,tiga bintang tambang,jl pelita raya viii,7371031008,7371031,jl pelita raya viii
3645851,rauta agro sejahtera,jl hertasning i blok,7371031006,7371031,jl hertasning i blok
3646601,bangun inti mandiri,jl karaeng bontotangnga,7371031002,7371031,jl karaeng bontotangnga
3647232,vsat utama mandiri,"jl.perum multy saoasri blok.s/7, kassi-kassi",7371031004,7371031,"jl.perum multy saoasri blok.s/7, kassi-kassi"
3647268,usaha mandiri utama,jl tidung 5 stp 4,7371031005,7371031,jl tidung 5 stp 4
3649149,simpan pinjam pembiayaan syariah (kspps) pinisi sejahtera mulia,jl. ap pettarani kampus gunung sari baru unm,7371031006,7371031,jl. ap pettarani kampus gunung sari baru unm
3649974,meilpat karya utama,jl tidung 9 stp 5,7371031003,7371031,jl tidung 9 stp 5
3650027,karezo mandiri,jl minasa upa blok f13,7371031001,7371031,jl minasa upa blok f13
3650803,azka nadhifah,jl wijaya kusuma raya,7371031007,7371031,jl wijaya kusuma raya
3651971,bawakaraeng purnama wijaya,jl timah i,7371031010,7371031,jl timah i
3652042,sinar multi sarana,btn minasa upa blok,7371031001,7371031,btn minasa upa blok
3652482,kongkowkitchen global sentosa,jl andi djemma,7371031007,7371031,jl andi djemma
3652646,hamu investama corporindo,jl hertasning raya,7371031006,7371031,jl hertasning raya
3653309,lazismu sulawesi selatan,jl sultan alauddin (kampus unismuh),7371031001,7371031,jl sultan alauddin (kampus unismuh)
3653317,"pt induk sulmapa kekar - pt uwena pati rangga, kso",jl tidung mariolo lr i,7371031006,7371031,jl tidung mariolo lr i
3653530,nurfaela,cilalallang jaya v makassar,7371031008,7371031,cilalallang jaya v makassar
3654129,indo karya solusi,jl monumen emmy saelan iii,7371031006,7371031,jl monumen emmy saelan iii
3654317,malista kontruksi,jl pelita raya ii perum pelita regency,7371031008,7371031,jl pelita raya ii perum pelita regency
3654502,mulia chandrakasih,"jl landak baru lr 6 no 26 rt.003 rw.006, banta-bantaeng",7371031007,7371031,"jl landak baru lr 6 no 26 rt.003 rw.006, banta-bantaeng"
3654604,hasmah mattujuh tujuh,jl komplek puri taman sari,7371031004,7371031,jl komplek puri taman sari
3654658,dua utama,jl monumen emmy saelan,7371031006,7371031,jl monumen emmy saelan
3654663,alifya asri,komp btn minasa upa residen,7371031001,7371031,komp btn minasa upa residen
3655295,marinda mandala putra,jl maccini raya perumahan pondok indah,7371031004,7371031,jl maccini raya perumahan pondok indah
3658363,mitra sulawesi mandiri,"jl.rsi.faisal 12 no.3 rt.003 rw.007, banta-bantaeng",7371031007,7371031,"jl.rsi.faisal 12 no.3 rt.003 rw.007, banta-bantaeng"
3658948,triratna perkasa,"jl.rappocini raya prm.citra griyatama blk.c/13a rt.006 rw.001, buakana",7371031008,7371031,"jl.rappocini raya prm.citra griyatama blk.c/13a rt.006 rw.001, buakana"
3659759,sinar artha surya utama,jalan rappocini raya nomor 164,7371031008,7371031,jalan rappocini raya nomor 164
3660502,perkumpulan kerukunan keluarga bantaeng (kkb),jipang raya,7371031001,7371031,jipang raya
3660786,sukses karya pembangunan,jl hertasning,7371031006,7371031,jl hertasning
3660831,citra mandiri sejahtera,jl pelita raya blok,7371031010,7371031,jl pelita raya blok
3661780,peluk sahabat indonesia,"perumahan gubernur blok e15/9, jalan hertasning 9",7371031006,7371031,"perumahan gubernur blok e15/9, jalan hertasning 9"
3662732,yusnur jaya mandiri,jl kompleks btn minasa upa blok,7371031002,7371031,jl kompleks btn minasa upa blok
3663406,reski aflah jaya abadi,"jl tamalate iii stp 53 no 17 rt.004 rw.004, kassi-kassi",7371031004,7371031,"jl tamalate iii stp 53 no 17 rt.004 rw.004, kassi-kassi"
3663752,fakhri putra,jl kr bontotangnga,7371031002,7371031,jl kr bontotangnga
3664332,affor neo jaya,jl buakana viii,7371031008,7371031,jl buakana viii
3664540,arvi pratama,"jl tamalate 3 blok 5/40, mappala",7371031003,7371031,"jl tamalate 3 blok 5/40, mappala"
3668474,banua surya,jl mappala kompleks perum pemda,7371031006,7371031,jl mappala kompleks perum pemda
3669508,kiboya utama,komp btn pemda,7371031006,7371031,komp btn pemda
3670259,rutan,jl ap pettarani,7371031008,7371031,jl ap pettarani
3670542,ady putra prima kencana,jl beringin v,7371031004,7371031,jl beringin v
3671137,rinjani perkasa,"bumi bosowa indah blok b.3 no.9 rt.003 rw.008, gunung sari",7371031001,7371031,"bumi bosowa indah blok b.3 no.9 rt.003 rw.008, gunung sari"
3671617,asia hasanah wirahusada,jl monumen emmy saelan,7371031001,7371031,jl monumen emmy saelan
3672089,sandeq bangun persada,jl pelita raya vi,7371031008,7371031,jl pelita raya vi
3672092,kekal amanah mandiri,jl rsi faisal ruko ambasador,7371031008,7371031,jl rsi faisal ruko ambasador
3672134,yuliati indah utama,jl tamalate i,7371031004,7371031,jl tamalate i
3672613,sulona master consultant,jl bonto lanra,7371031007,7371031,jl bonto lanra
3672865,agung prima citra,"jl hertasning raya no 88, tidung",7371031006,7371031,"jl hertasning raya no 88, tidung"
3672943,minasa upa,jl btn minasa upa,7371031001,7371031,jl btn minasa upa
3672965,chairul pratama,jl wijaya kusuma i,7371031007,7371031,jl wijaya kusuma i
3673550,nusantara karya persada,jl. rsi faisal raya,7371031007,7371031,jl. rsi faisal raya
3673808,anugrah mega mandiri,jl sultan alauddin,7371031001,7371031,jl sultan alauddin
3674214,alif pratama jaya,jl mappala blok a iv,7371031006,7371031,jl mappala blok a iv
3674460,mandor kawat group,jl btn minasa upa,7371031001,7371031,jl btn minasa upa
3675316,dcc mobisoft indonesia,perumahan anging mammiri recindenceblok f3 no. 18,7371031002,7371031,perumahan anging mammiri recindenceblok f3 no. 18
3675347,inter nusa raharja,jl talasalapang komplek graha asri,7371031001,7371031,jl talasalapang komplek graha asri
3676877,tri putra nurindah,jl tamalate vi,7371031004,7371031,jl tamalate vi
3676925,wana wisata archipelago (wwa),jl rappocini raya,7371031008,7371031,jl rappocini raya
3676968,mekar abadi,"jl.tamalate iv stp 4/1, kassi-kassi",7371031004,7371031,"jl.tamalate iv stp 4/1, kassi-kassi"
3677033,tirta mas,"jl kr bonto tangnga i no 8, karunrung",7371031002,7371031,"jl kr bonto tangnga i no 8, karunrung"
3677245,ramadhani prima const,"jl.tidung viii no.185, mappala",7371031003,7371031,"jl.tidung viii no.185, mappala"
3677368,syaikhah pasya mandiri,komp pemda,7371031006,7371031,komp pemda
3679472,gani alkautsar (mahkota elektronik),jl talasalapang komp p&k,7371031001,7371031,jl talasalapang komp p&k
3679580,lima tujuh tujuh,jl monumen emmy saelan,7371031006,7371031,jl monumen emmy saelan
3679790,cahaya kupa,jl btn minasa upa,7371031,7371031,jl btn minasa upa
3680189,asuransi allianz life indonesia,jl ap pettarani (graha alianz),7371031008,7371031,jl ap pettarani (graha alianz)
3681110,bimo putra tunggal,"komplek puri taman sari blok d1/5 rt.005 rw.012, kassi-kassi",7371031004,7371031,"komplek puri taman sari blok d1/5 rt.005 rw.012, kassi-kassi"
3681416,namira mitratama,jl talasalapang,7371031002,7371031,jl talasalapang
3683985,putra maryadi karya,btn agraria,7371031002,7371031,btn agraria
3685670,margi molare,jl montomene i,7371031007,7371031,jl montomene i
3685781,ghassani,jl permata hijau permai,7371031004,7371031,jl permata hijau permai
3686061,maharajalela,jl tamalate i,7371031003,7371031,jl tamalate i
3686380,sinar surya persada,jl btn mangasa permai,7371031001,7371031,jl btn mangasa permai
3687153,pelita nusantara,"jl.pelita raya blok a.14 no.1, balla parang",7371031010,7371031,"jl.pelita raya blok a.14 no.1, balla parang"
3687391,macinnonk,jl jipang raya 3 perumahan karunrung residence,7371031002,7371031,jl jipang raya 3 perumahan karunrung residence
3688128,al bintang namira,jl teduh bersinar komp griya fajar mas regency blok,7371031001,7371031,jl teduh bersinar komp griya fajar mas regency blok
3688647,makassar muda mandiri,jl ap pettarani blok e22/17 rt 003 rw 006 tidung,7371031006,7371031,jl ap pettarani blok e22/17 rt 003 rw 006 tidung
3688980,nurnas reskita,jl btn minasa upa,7371031,7371031,jl btn minasa upa
3689411,harmoni indah grahatama,jl rsi faisal 17 lr.1,7371031007,7371031,jl rsi faisal 17 lr.1
3689551,multi sukses surya sejahtera,jl landak baru,7371031007,7371031,jl landak baru
3689564,pt dwi karya manunggal,jl rappocini raya,7371031008,7371031,jl rappocini raya
3690353,meyua anugrah mahani,jl jipang raya,7371031002,7371031,jl jipang raya
3690729,jasa bhakti nusantara,"jl hertasning baru komp permata hijau lestari blok p13/6 rt 007 rw 014, kassi-kassi",7371031004,7371031,"jl hertasning baru komp permata hijau lestari blok p13/6 rt 007 rw 014, kassi-kassi"
3690940,mustimah,"jl.teduh bersinar blok t 3/4 rt.003 rw.022, gunung sari",7371031001,7371031,"jl.teduh bersinar blok t 3/4 rt.003 rw.022, gunung sari"
3690984,ariani,jl rappocini raya,7371031008,7371031,jl rappocini raya
3691386,kosh media tama,"jl rappocini raya no 99a rt.001 rw.004, buakana",7371031008,7371031,"jl rappocini raya no 99a rt.001 rw.004, buakana"
3691419,virtual techno,komplek permata hijau permai,7371031004,7371031,komplek permata hijau permai
3691636,dahlia utama,"btn minasa upa blok n.6/17 rt.003 rw.013, gunung sari",7371031001,7371031,"btn minasa upa blok n.6/17 rt.003 rw.013, gunung sari"
3691693,rewin jaya com,"jl komplek p&k blok l/3 rt 002 rw 019, gunung sari",7371031001,7371031,"jl komplek p&k blok l/3 rt 002 rw 019, gunung sari"
3693402,aaliyahimeko,jl ap pettarani komp ruko new zamrud blok e,7371031008,7371031,jl ap pettarani komp ruko new zamrud blok e
3694737,permodalan nasional madani (persero),jl pelita raya,7371031010,7371031,jl pelita raya
3694810,cv. metronix makassar utama,"jl.andi mangerangi iii/59 rt.003 rw.006, bungaya",7371031001,7371031,"jl.andi mangerangi iii/59 rt.003 rw.006, bungaya"
3695264,lintang ringga,komp btn minasa upa blok,7371031001,7371031,komp btn minasa upa blok
3695592,mila,"jl.hertasning blk e.10/4 a-9 rt.001 rw.007, tidung",7371031006,7371031,"jl.hertasning blk e.10/4 a-9 rt.001 rw.007, tidung"
3695993,timur jaya konstruksi,jl ap pettarani ruko new zamrud lt. 2,7371031008,7371031,jl ap pettarani ruko new zamrud lt. 2
3696253,sulawesi energi nusantara,lagoosi home blok a 10,7371031001,7371031,lagoosi home blok a 10
3696927,al waqiah sejahtera,"jl.r.s.i faisal raya iii no.16 rt.09 rw.02, banta-bantaeng",7371031007,7371031,"jl.r.s.i faisal raya iii no.16 rt.09 rw.02, banta-bantaeng"
3697179,salinbumil budimulia hayuningurup,jl nikel,7371031010,7371031,jl nikel
3697243,mitra agung lestari,"komp.btn agraria blok s no.3, karunrung",7371031002,7371031,"komp.btn agraria blok s no.3, karunrung"
3697274,citra nisha lestari,jl hertasning vi blok e8/12b rt. 000 rw. 000,7371031006,7371031,jl hertasning vi blok e8/12b rt. 000 rw. 000
3697762,mitra akrab (cv.ma),"jl.tidung 6 stp.12 no.75 rt.003 rw.005, mappala",7371031003,7371031,"jl.tidung 6 stp.12 no.75 rt.003 rw.005, mappala"
3697953,cahaya alam jaya,jl tidung 9 stp 14,7371031003,7371031,jl tidung 9 stp 14
3700261,cahaya pompengan,jl bendungan bili-bili ii komp pu jeneberang,7371031002,7371031,jl bendungan bili-bili ii komp pu jeneberang
3700697,proteksindo,"jl.landak baru lr.1 no.2 rt.003 rw.003, banta-bantaeng",7371031007,7371031,"jl.landak baru lr.1 no.2 rt.003 rw.003, banta-bantaeng"
3701093,cucu wali perkasa,jl cilallang jaya,7371031008,7371031,jl cilallang jaya
3701262,bumi riskita ananda,jl perum pesona landak indah,7371031007,7371031,jl perum pesona landak indah
3701344,kita bangun persada,jl buakana komp marios regency,7371031009,7371031,jl buakana komp marios regency
3701681,jaya sakti,jl landak baru,7371031007,7371031,jl landak baru
3704448,bintang restu sukses mandiri,jl ap pettarani ruko pettarani centre,7371031008,7371031,jl ap pettarani ruko pettarani centre
3704514,putra banca pratama,perumahan btn minasa upa,7371031001,7371031,perumahan btn minasa upa
3704524,hariyani intan berlian,"jl karunrung raya komplek bkkbn blok a/1-2 rt 000 rw 000, karunrung",7371031002,7371031,"jl karunrung raya komplek bkkbn blok a/1-2 rt 000 rw 000, karunrung"
3704921,naskah konsultan,btn minasa upa blok,7371031001,7371031,btn minasa upa blok
3705937,asia magello multimedia,jl. pelita raya no. 40,7371031010,7371031,jl. pelita raya no. 40
3706061,pratama godean jaya,jl karaeng bonto tangnga 2,7371031002,7371031,jl karaeng bonto tangnga 2
3706332,sumber rejeki abadi utama,jl hertasning baru resident anging mammiri,7371031002,7371031,jl hertasning baru resident anging mammiri
3706350,jasa inspirasi perdana,jl tamalate v,7371031004,7371031,jl tamalate v
3707272,damai lestari mandiri,jl ap pettarani komp new zamrud,7371031008,7371031,jl ap pettarani komp new zamrud
3707349,ayari pratama,jl ap pettarani komp pettarani center,7371031008,7371031,jl ap pettarani komp pettarani center
3707429,indah melati perdana,"komp.puri taman sari blok d.8 no.11 rt.006 rw.012, kassi-kassi",7371031004,7371031,"komp.puri taman sari blok d.8 no.11 rt.006 rw.012, kassi-kassi"
3707457,naufal putra,jl pelita raya v lr.02,7371031008,7371031,jl pelita raya v lr.02
3708200,imam malik,jl. rsi faisal xiv,7371031007,7371031,jl. rsi faisal xiv
3708857,telaga totoli strukturindo,jl rappocini raya lr.02,7371031009,7371031,jl rappocini raya lr.02
3708960,asia nusantara teknik,jl pelita raya,7371031010,7371031,jl pelita raya
3710155,permata,"jl.btn minasa upa blk j.2 no.17, gunung sari",7371031001,7371031,"jl.btn minasa upa blk j.2 no.17, gunung sari"
3710386,norman jaya,"jl.rappocini raya lr.7 no.49, rappocini",7371031009,7371031,"jl.rappocini raya lr.7 no.49, rappocini"
3711283,yasa mandiri,jl sultan alauddin komp permatasari iii,7371031001,7371031,jl sultan alauddin komp permatasari iii
3711292,reskyawal sejahtera,jl pelita raya,7371031010,7371031,jl pelita raya
3712293,graha mandiri wardhana,jl komp. mangasa permai,7371031001,7371031,jl komp. mangasa permai
3712799,banua samudera sulawesi,jl emmy saelan komp kodam gunung sari,7371031001,7371031,jl emmy saelan komp kodam gunung sari
3713249,usaha perdana galesong,"jl.bantabantaeng no.15, banta-bantaeng",7371031007,7371031,"jl.bantabantaeng no.15, banta-bantaeng"
3713256,jo pt mitra bahagia utama_pt anugerah tehnik mandiri,jl komp new zamrud,7371031008,7371031,jl komp new zamrud
3713791,lambaraqna alam sejahtera,"anging mammiri residence,  blok d4 nomor 5, jl. letjen hertasning",7371031004,7371031,"anging mammiri residence,  blok d4 nomor 5, jl. letjen hertasning"
3714508,mpc vetindo pratama,jalan monumen emmy saelan no 103 a,7371031006,7371031,jalan monumen emmy saelan no 103 a
3714641,bumi kanabara,jl karaeng bontotangnga,7371031002,7371031,jl karaeng bontotangnga
3716194,aktor timur indonesia,jl hertasning baru / aroepala,7371031002,7371031,jl hertasning baru / aroepala
3716216,anugrah karya,landak baru no. 114 b,7371031007,7371031,landak baru no. 114 b
3716581,media maya makassar,komp btn minasa upa blok,7371031001,7371031,komp btn minasa upa blok
3718197,serba usaha pascasarjana unm,"jl.bonto langkasa (kampus unm), banta-bantaeng",7371031007,7371031,"jl.bonto langkasa (kampus unm), banta-bantaeng"
3719152,aryah bimasakti semesta,jalan tidung 10 blok 10 nomor 7 a,7371031003,7371031,jalan tidung 10 blok 10 nomor 7 a
3719934,halmin makmur,perum taman yasmin indah,7371031003,7371031,perum taman yasmin indah
3719985,mario masagena,jl pelita raya,7371031008,7371031,jl pelita raya
3721225,permata utama,jl aeropala komp permata hijau permai,7371031004,7371031,jl aeropala komp permata hijau permai
3721247,simpan pinjam al-ikhlas,"jl.tamalate i no.2 c, kassi-kassi",7371031004,7371031,"jl.tamalate i no.2 c, kassi-kassi"
3721316,cahaya harmoni,"jl.rappocini raya no.181f, rappocini",7371031009,7371031,"jl.rappocini raya no.181f, rappocini"
3722137,surya indah,jl faisal xvii,7371031007,7371031,jl faisal xvii
3722938,yayasan pendidikan dan kesejahteraan islam nur fadhillah,"komplek ikip blok d1/10 rt 004 rw 004, tidung",7371031006,7371031,"komplek ikip blok d1/10 rt 004 rw 004, tidung"
3723153,amirah afifah,jl btn minasa upa,7371031001,7371031,jl btn minasa upa
3723512,naska perkasa,jl tala salapang komplek graha asri,7371031001,7371031,jl tala salapang komplek graha asri
3724848,pt. samudera mandar sentosa,jalan . tamalate i,7371031005,7371031,jalan . tamalate i
3725168,delapan-delapan jaya,"jl tidung 7 stp 10 blok 12/121 rt.001 rw.007, mappala",7371031003,7371031,"jl tidung 7 stp 10 blok 12/121 rt.001 rw.007, mappala"
3725857,exodia sukses indonesia,"jl jipang raya, perum. villa mega sari",7371031001,7371031,"jl jipang raya, perum. villa mega sari"
3726347,andalan utama,"komp.minasa upa blok g.21 no.7 rt.006 rw.006, gunung sari",7371031001,7371031,"komp.minasa upa blok g.21 no.7 rt.006 rw.006, gunung sari"
3726612,berigita sari persada,jl toddoppuli raya v,7371031004,7371031,jl toddoppuli raya v
3727124,feli arta mineral,btn minasa upa blok g. 18 4.d,7371031001,7371031,btn minasa upa blok g. 18 4.d
3727228,visual indonesia timur,jl raya pendidikan,7371031006,7371031,jl raya pendidikan
3727489,mitra beringin,jl monumen emmy saelan btn agraria,7371031002,7371031,jl monumen emmy saelan btn agraria
3727787,sulawesi ais mandiri,jl pelita raya,7371031010,7371031,jl pelita raya
3728109,sinar jaya abadi acc.,jl mappala,7371031006,7371031,jl mappala
3729481,arief pratama,jl talasalapang,7371031002,7371031,jl talasalapang
3729507,indra jaya,jl perum bumi bosowa permai blok a2,7371031001,7371031,jl perum bumi bosowa permai blok a2
3729706,inti bumi perkasa,"jl.rappocini raya lr.2 no.1 rt.01 rw.03, rappocini",7371031009,7371031,"jl.rappocini raya lr.2 no.1 rt.01 rw.03, rappocini"
3730380,anugrah mastesia makmur,jl rappocini raya,7371031008,7371031,jl rappocini raya
3731071,makmur jaya konstruksi,jl raya pendidikan blok,7371031006,7371031,jl raya pendidikan blok
3732057,bhamboe media production,btn minasa upa blok,7371031001,7371031,btn minasa upa blok
3732089,traya perdana,jalan minasa upa,7371031002,7371031,jalan minasa upa
3732412,serba usaha karsa ais mandiri,jl timah 1,7371031010,7371031,jl timah 1
3734374,badan amil zakat kota makassar,"jl teduh bersinar no 5 rt 001 rw 001, gunung sari",7371031001,7371031,"jl teduh bersinar no 5 rt 001 rw 001, gunung sari"
3734604,tiga inti semesta,jl faisal 10,7371031007,7371031,jl faisal 10
3734727,afas multi karya,komplek pemda blok e20/44 rt 000 rw 000 tidung,7371031006,7371031,komplek pemda blok e20/44 rt 000 rw 000 tidung
3735046,mitra aiyangga nusantara,jl bontotangga ii,7371031002,7371031,jl bontotangga ii
3735783,manyoi mandiri,"jl.bumi 17 blok.d no.9 bph rt.004 rw.020, gunung sari",7371031001,7371031,"jl.bumi 17 blok.d no.9 bph rt.004 rw.020, gunung sari"
3735826,rajasa tomax globalindo,jl kompleks mangasa permai,7371031001,7371031,jl kompleks mangasa permai
3736185,batara indah,"jl monginsidi baru no 27 rt 003 rw 005, rappocini",7371031009,7371031,"jl monginsidi baru no 27 rt 003 rw 005, rappocini"
3736255,insitec pratama,"perumahan taman yasmin  blok a2/6, mappala",7371031003,7371031,"perumahan taman yasmin  blok a2/6, mappala"
3736526,malunra jaya abadi,jalan pelita raya blok a3 nomor 19,7371031010,7371031,jalan pelita raya blok a3 nomor 19
3736709,restu bumi madani,tidung 7,7371031003,7371031,tidung 7
3737191,sukma bangsa,"komp.minasa upa blok l.6 no.ii c, gunung sari",7371031001,7371031,"komp.minasa upa blok l.6 no.ii c, gunung sari"
3737264,kelompok kerja guru (kkg) madrasah ibtidaiyah makassar ii kota makassar,jalan andi djemma lr.7,7371031007,7371031,jalan andi djemma lr.7
3737553,rizka konstruksi abadi,"btn minasa upa blok k9/15 rt.002 rw.010, gunung sari",7371031001,7371031,"btn minasa upa blok k9/15 rt.002 rw.010, gunung sari"
3737993,maitri harmonis jaya,jl hertasning komp palm mas,7371031008,7371031,jl hertasning komp palm mas
3738259,lima tujuh cipta kreasi,jl hertasning griya panakkukang indah,7371031005,7371031,jl hertasning griya panakkukang indah
